Kingdom	Phylum	Class	Order	Family	Genus	Species	0505_0101	543_46G1	585_57G1	R10W0	R10W24	R10W7	R11W0	R11W1	R11W24	R11W4	R11W7	R11W8	R12W0	R12W1	R12W24	R12W4	R12W7	R12W8	R13W0	R14W0	R14W1	R14W24	R14W4	R14W7	R14W8	R16W0	R16W24	R16W7	R17W0	R17W1	R17W24	R17W4	R17W7	R17W8	R18W0	R18W1	R18W24	R18W4	R18W7	R18W8	R19W0	R19W24	R19W7	R1W0	R1W1	R1W24	R1W5	R1W7	R1W8	R20W0	R20W1	R20W24	R20W4	R20W6	R20W8	R21W0	R21W24	R21W7	R22W0	R23W0	R23W1	R23W24	R23W4	R23W7	R23W8	R24W1	R24W24	R24W4	R24W7	R24W8	R25W0	R26W0	R27W0	R29W0	R29W1	R29W24	R29W5	R29W7	R29W8	R2W0	R2W1	R2W24X	R2W24Y	R2W4	R2W7	R2W8	R30W0	R30W1	R30W24	R30W4	R30W7	R30W8	R3W0	R3W24	R3W7	R4W0	R4W1	R4W24	R4W4	R4W7	R4W8	R5W0	R6W0	R6W24	R6W7	R7W0	R7W1	R7W24	R7W4	R7W7	R7W8	R8W0	R8W24	R8W7	R9W0	R9W24	R9W7
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes bacterium CAG:475 [ref_mOTU_v3_07742]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes bacterium CAG:534 [ref_mOTU_v3_07743]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes bacterium CAG:536 [ref_mOTU_v3_07744]	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes bacterium CAG:582 [ref_mOTU_v3_07725]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes bacterium CAG:791 [ref_mOTU_v3_07722]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes bacterium CAG:83 [ref_mOTU_v3_07721]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes bacterium CAG:94 [ref_mOTU_v3_07719]	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes bacterium CAG:95 [ref_mOTU_v3_07718]	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes bacterium [ref_mOTU_v3_00858]	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes bacterium [ref_mOTU_v3_03677]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	1	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_17474]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_17507]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_17608]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_17631]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_17695]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_17696]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_17743]	0	0	0	0	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_17797]	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_18001]	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_18077]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_18296]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_18306]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_20126]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_20129]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_23418]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_24910]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_25332]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_26300]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_26310]	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_26333]	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_26426]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_26515]	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_26545]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_26597]	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_26969]	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [ext_mOTU_v3_28930]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [meta_mOTU_v3_12227]	0	0	0	1	1	1	1	2	1	1	1	1	1	0	1	1	2	1	0	0	1	1	0	1	1	1	1	0	1	1	1	2	2	1	1	2	3	1	3	1	2	1	1	0	0	0	0	0	0	1	1	2	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	2	0	1	1	1	1	2	2	1	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	3	1	1	1	1	1	1	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0
k__Bacteria	p__Firmicutes	c__Firmicutes class incertae sedis	o__Firmicutes order incertae sedis	f__Firmicutes fam. incertae sedis	g__Firmicutes gen. incertae sedis	s__Firmicutes species incertae sedis [meta_mOTU_v3_12231]	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
